general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_4845;inspect machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_4845;inspect machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_4845;inspect machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_4845;inspect machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_4845;inspect machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_5709;maintain machinery;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6848;operate relational database management system;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_6885;plan manufacturing processes;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7095;manage budgets;2019;Transversal;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_7314;use a computer;2019;Digital;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
180481208;3;Technicians and associate professionals;3122;Manufacturing supervisors;ESCOv1_8801;perform warehousing operations;2019;Professional;Ciclo produttivo
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_10212;brainstorm ideas;2019;Transversal;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1040;accounting;2019;Professional;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1230;office software;2019;Digital;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_12600;social media marketing techniques;2019;Digital;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1554;economics;2019;Professional;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1570;develop creative ideas;2019;Transversal;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1869;adapt to change;2019;Transversal;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_3556;office administration;2019;Professional;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4029;think creatively;2019;Transversal;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_6955;think analytically;2019;Transversal;Direzione generale
183529206;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_7314;use a computer;2019;Digital;Direzione generale
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2019;Digital;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2019;Digital;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2019;Digital;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2019;Digital;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2019;Digital;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2019;Professional;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2019;Transversal;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2019;Transversal;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2019;Transversal;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2019;Transversal;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2019;Transversal;Marketing, Assistenza clienti e Vendita
353218823;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4531;customer segmentation;2019;Professional;Marketing, Assistenza clienti e Vendita
